iteration,makespan,bks,optimality gap
156,3869.06,Dynamic,0.00
157,3890.50,Dynamic,0.00
158,3879.41,Dynamic,0.00
159,3877.36,Dynamic,0.00
160,3855.85,Dynamic,0.00
161,3854.28,Dynamic,0.00
162,3838.40,Dynamic,0.00
163,3796.42,Dynamic,0.00
164,3795.82,Dynamic,0.00
165,3832.78,Dynamic,0.00
166,3860.41,Dynamic,0.00
167,3859.96,Dynamic,0.00
168,3835.26,Dynamic,0.00
169,3851.00,Dynamic,0.00
170,3862.55,Dynamic,0.00
171,3859.29,Dynamic,0.00
172,3853.91,Dynamic,0.00
173,3827.54,Dynamic,0.00
174,3813.18,Dynamic,0.00
175,3800.83,Dynamic,0.00
176,3812.01,Dynamic,0.00
177,3858.23,Dynamic,0.00
178,3861.22,Dynamic,0.00
179,3855.44,Dynamic,0.00
180,3785.44,Dynamic,0.00
181,3792.41,Dynamic,0.00
182,3781.89,Dynamic,0.00
183,3816.82,Dynamic,0.00
184,3820.98,Dynamic,0.00
185,3793.31,Dynamic,0.00
186,3779.24,Dynamic,0.00
187,3805.02,Dynamic,0.00
188,3817.27,Dynamic,0.00
189,3850.32,Dynamic,0.00
190,3842.55,Dynamic,0.00
191,3841.49,Dynamic,0.00
192,3800.18,Dynamic,0.00
193,3815.55,Dynamic,0.00
194,3797.20,Dynamic,0.00
195,3749.44,Dynamic,0.00
196,3757.27,Dynamic,0.00
197,3779.19,Dynamic,0.00
198,3808.79,Dynamic,0.00
199,3808.81,Dynamic,0.00
200,3795.08,Dynamic,0.00
201,3833.93,Dynamic,0.00
202,3843.25,Dynamic,0.00
203,3834.72,Dynamic,0.00
204,3865.56,Dynamic,0.00
205,3862.06,Dynamic,0.00
206,3835.20,Dynamic,0.00
207,3815.51,Dynamic,0.00
208,3793.08,Dynamic,0.00
209,3784.82,Dynamic,0.00
210,3800.29,Dynamic,0.00
211,3819.73,Dynamic,0.00
212,3825.39,Dynamic,0.00
213,3820.19,Dynamic,0.00
214,3817.61,Dynamic,0.00
215,3821.37,Dynamic,0.00
216,3831.89,Dynamic,0.00
217,3828.45,Dynamic,0.00
218,3798.36,Dynamic,0.00
219,3811.81,Dynamic,0.00
220,3810.41,Dynamic,0.00
221,3797.35,Dynamic,0.00
222,3787.56,Dynamic,0.00
223,3778.73,Dynamic,0.00
224,3795.59,Dynamic,0.00
225,3830.06,Dynamic,0.00
226,3829.04,Dynamic,0.00
227,3799.10,Dynamic,0.00
228,3774.13,Dynamic,0.00
229,3789.98,Dynamic,0.00
230,3783.07,Dynamic,0.00
231,3760.80,Dynamic,0.00
232,3753.01,Dynamic,0.00
233,3784.43,Dynamic,0.00
234,3786.00,Dynamic,0.00
235,3788.57,Dynamic,0.00
236,3803.86,Dynamic,0.00
237,3804.37,Dynamic,0.00
238,3809.64,Dynamic,0.00
239,3806.45,Dynamic,0.00
240,3783.46,Dynamic,0.00
241,3801.25,Dynamic,0.00
242,3772.81,Dynamic,0.00
243,3750.77,Dynamic,0.00
244,3732.22,Dynamic,0.00
245,3767.46,Dynamic,0.00
246,3769.66,Dynamic,0.00
247,3744.25,Dynamic,0.00
248,3774.06,Dynamic,0.00
249,3770.42,Dynamic,0.00
250,3797.52,Dynamic,0.00
251,3763.33,Dynamic,0.00
252,3757.17,Dynamic,0.00
253,3769.25,Dynamic,0.00
254,3783.11,Dynamic,0.00
255,3760.88,Dynamic,0.00
256,3754.83,Dynamic,0.00
257,3723.11,Dynamic,0.00
258,3737.87,Dynamic,0.00
259,3729.15,Dynamic,0.00
260,3728.07,Dynamic,0.00
261,3764.73,Dynamic,0.00
262,3761.64,Dynamic,0.00
263,3718.27,Dynamic,0.00
264,3734.38,Dynamic,0.00
265,3733.83,Dynamic,0.00
266,3743.73,Dynamic,0.00
267,3751.38,Dynamic,0.00
268,3735.15,Dynamic,0.00
269,3722.28,Dynamic,0.00
270,3728.21,Dynamic,0.00
271,3736.28,Dynamic,0.00
272,3746.46,Dynamic,0.00
273,3737.06,Dynamic,0.00
274,3745.05,Dynamic,0.00
275,3739.46,Dynamic,0.00
276,3774.74,Dynamic,0.00
277,3792.81,Dynamic,0.00
278,3767.93,Dynamic,0.00
279,3746.74,Dynamic,0.00
280,3765.36,Dynamic,0.00
281,3782.27,Dynamic,0.00
282,3763.77,Dynamic,0.00
283,3757.06,Dynamic,0.00
284,3755.07,Dynamic,0.00
285,3741.46,Dynamic,0.00
286,3723.31,Dynamic,0.00
287,3715.11,Dynamic,0.00
288,3698.30,Dynamic,0.00
289,3699.78,Dynamic,0.00
290,3711.52,Dynamic,0.00
291,3691.46,Dynamic,0.00
292,3690.66,Dynamic,0.00
293,3708.22,Dynamic,0.00
294,3714.09,Dynamic,0.00
295,3709.79,Dynamic,0.00
296,3724.23,Dynamic,0.00
297,3735.99,Dynamic,0.00
298,3722.07,Dynamic,0.00
299,3722.01,Dynamic,0.00
300,3737.13,Dynamic,0.00
