iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
363,2316.83,1937.0,19.61,21.80,149.9051
364,2295.95,1937.0,18.53,21.03,146.0182
365,2326.56,1937.0,20.11,20.74,152.2889
366,2305.09,1937.0,19.00,20.06,146.3616
367,2309.22,1937.0,19.22,19.29,147.8040
368,2348.40,1937.0,21.24,19.62,146.3455
369,2334.64,1937.0,20.53,20.02,147.2869
370,2345.21,1937.0,21.07,20.21,143.4162
371,2321.87,1937.0,19.87,20.39,151.5737
372,2346.98,1937.0,21.17,20.78,151.7394
373,2329.37,1937.0,20.26,20.58,144.4242
374,2344.79,1937.0,21.05,20.68,147.3374
375,2335.24,1937.0,20.56,20.58,141.7152
376,2375.03,1937.0,22.61,21.13,143.5475
377,2366.96,1937.0,22.20,21.34,146.0545
378,2380.19,1937.0,22.88,21.86,142.3576
379,2383.76,1937.0,23.06,22.26,138.1899
380,2411.87,1937.0,24.52,23.05,135.7475
381,2414.80,1937.0,24.67,23.46,133.1172
382,2380.53,1937.0,22.90,23.61,142.1818
383,2372.22,1937.0,22.47,23.52,139.4242
384,2420.88,1937.0,24.98,23.91,136.8566
385,2393.93,1937.0,23.59,23.72,143.8889
386,2363.81,1937.0,22.03,23.19,146.9010
387,2346.94,1937.0,21.16,22.85,145.7960
388,2336.94,1937.0,20.65,22.48,147.8646
389,2315.39,1937.0,19.53,21.39,149.0727
390,2344.54,1937.0,21.04,20.88,138.9091
391,2348.35,1937.0,21.24,20.72,142.7172
392,2346.62,1937.0,21.15,20.72,142.9071
393,2397.68,1937.0,23.78,21.35,143.0061
394,2403.11,1937.0,24.06,22.25,145.1111
395,2331.74,1937.0,20.38,22.12,146.2061
396,2304.63,1937.0,18.98,21.67,143.4828
397,2318.06,1937.0,19.67,21.38,147.0020
398,2310.04,1937.0,19.26,20.47,144.4263
399,2289.28,1937.0,18.19,19.30,149.4182
400,2346.97,1937.0,21.17,19.45,143.5253
401,2402.11,1937.0,24.01,20.46,148.6828
402,2328.30,1937.0,20.20,20.56,149.8990
403,2353.80,1937.0,21.52,21.02,145.4424
404,2337.50,1937.0,20.68,21.51,143.7495
405,2348.57,1937.0,21.25,21.53,147.0182
406,2356.75,1937.0,21.67,21.06,141.8768
407,2358.67,1937.0,21.77,21.38,141.7636
408,2399.38,1937.0,23.87,21.85,143.2465
409,2325.84,1937.0,20.07,21.73,145.7010
410,2340.83,1937.0,20.85,21.65,146.4889
411,2309.35,1937.0,19.22,21.16,147.9172
412,2299.63,1937.0,18.72,20.55,152.2909
413,2293.01,1937.0,18.38,19.45,151.3919
414,2312.89,1937.0,19.41,19.32,150.7616
415,2315.21,1937.0,19.53,19.05,150.2788
416,2307.01,1937.0,19.10,19.03,147.9899
417,2314.93,1937.0,19.51,19.18,153.4081
418,2316.21,1937.0,19.58,19.42,154.1475
419,2319.63,1937.0,19.75,19.49,152.2626
420,2316.91,1937.0,19.61,19.51,149.5495
421,2319.10,1937.0,19.73,19.64,149.9475
422,2322.11,1937.0,19.88,19.71,151.8505
423,2365.76,1937.0,22.14,20.22,148.0040
424,2345.97,1937.0,21.11,20.49,145.8929
425,2375.43,1937.0,22.63,21.10,146.5515
426,2364.02,1937.0,22.05,21.56,137.7980
427,2304.87,1937.0,18.99,21.38,145.8525
428,2390.73,1937.0,23.42,21.64,137.2687
429,2413.94,1937.0,24.62,22.34,138.8586
430,2364.61,1937.0,22.08,22.23,143.0000
431,2356.73,1937.0,21.67,22.16,147.5636
432,2335.33,1937.0,20.56,22.47,151.3818
433,2316.24,1937.0,19.58,21.70,150.1455
434,2315.71,1937.0,19.55,20.69,148.3111
435,2313.06,1937.0,19.41,20.16,149.9737
436,2320.26,1937.0,19.79,19.78,151.1495
437,2280.31,1937.0,17.72,19.21,151.6929
438,2343.15,1937.0,20.97,19.49,148.0626
439,2356.14,1937.0,21.64,19.91,148.3818
440,2323.16,1937.0,19.94,20.01,145.3131
441,2345.35,1937.0,21.08,20.27,130.2323
442,2313.66,1937.0,19.45,20.61,143.6949
443,2384.85,1937.0,23.12,21.04,140.4990
444,2420.51,1937.0,24.96,21.71,140.2303
445,2338.69,1937.0,20.74,21.87,147.5818
446,2297.03,1937.0,18.59,21.37,151.2323
447,2311.45,1937.0,19.33,21.35,152.8525
448,2311.51,1937.0,19.33,20.59,145.3394
449,2313.34,1937.0,19.43,19.48,148.8667
450,2299.70,1937.0,18.72,19.08,149.8242
451,2296.17,1937.0,18.54,19.07,154.3253
