iteration,makespan,bks,optimality gap
614,2350.38,Dynamic,0.00
615,2295.80,Dynamic,0.00
616,2358.87,Dynamic,0.00
617,2346.30,Dynamic,0.00
618,2368.87,Dynamic,0.00
619,2401.10,Dynamic,0.00
620,2374.61,Dynamic,0.00
621,2380.22,Dynamic,0.00
622,2374.62,Dynamic,0.00
623,2349.93,Dynamic,0.00
624,2310.72,Dynamic,0.00
625,2318.57,Dynamic,0.00
626,2312.47,Dynamic,0.00
627,2356.36,Dynamic,0.00
628,2365.20,Dynamic,0.00
629,2325.18,Dynamic,0.00
630,2350.33,Dynamic,0.00
631,2357.98,Dynamic,0.00
632,2380.33,Dynamic,0.00
633,2378.41,Dynamic,0.00
634,2320.96,Dynamic,0.00
635,2346.94,Dynamic,0.00
636,2383.09,Dynamic,0.00
637,2339.62,Dynamic,0.00
638,2392.15,Dynamic,0.00
639,2313.41,Dynamic,0.00
640,2297.57,Dynamic,0.00
641,2313.02,Dynamic,0.00
642,2285.31,Dynamic,0.00
643,2301.01,Dynamic,0.00
644,2352.17,Dynamic,0.00
645,2308.85,Dynamic,0.00
646,2330.87,Dynamic,0.00
647,2334.38,Dynamic,0.00
648,2309.60,Dynamic,0.00
649,2314.49,Dynamic,0.00
650,2317.01,Dynamic,0.00
651,2308.05,Dynamic,0.00
652,2357.94,Dynamic,0.00
653,2328.63,Dynamic,0.00
654,2328.24,Dynamic,0.00
655,2298.57,Dynamic,0.00
656,2334.88,Dynamic,0.00
657,2338.13,Dynamic,0.00
658,2324.59,Dynamic,0.00
659,2288.99,Dynamic,0.00
660,2295.77,Dynamic,0.00
661,2306.41,Dynamic,0.00
662,2352.37,Dynamic,0.00
663,2364.27,Dynamic,0.00
664,2367.61,Dynamic,0.00
665,2377.15,Dynamic,0.00
666,2366.08,Dynamic,0.00
667,2370.75,Dynamic,0.00
668,2368.66,Dynamic,0.00
669,2358.03,Dynamic,0.00
670,2340.18,Dynamic,0.00
671,2283.51,Dynamic,0.00
672,2329.01,Dynamic,0.00
673,2352.48,Dynamic,0.00
674,2325.10,Dynamic,0.00
675,2289.04,Dynamic,0.00
676,2294.15,Dynamic,0.00
677,2312.70,Dynamic,0.00
678,2310.95,Dynamic,0.00
679,2303.26,Dynamic,0.00
680,2295.39,Dynamic,0.00
681,2333.08,Dynamic,0.00
682,2362.49,Dynamic,0.00
683,2346.06,Dynamic,0.00
684,2322.40,Dynamic,0.00
685,2314.75,Dynamic,0.00
686,2315.40,Dynamic,0.00
687,2295.69,Dynamic,0.00
688,2338.78,Dynamic,0.00
689,2383.42,Dynamic,0.00
690,2346.91,Dynamic,0.00
691,2287.78,Dynamic,0.00
692,2337.62,Dynamic,0.00
693,2334.79,Dynamic,0.00
694,2341.33,Dynamic,0.00
695,2322.23,Dynamic,0.00
696,2384.44,Dynamic,0.00
697,2393.73,Dynamic,0.00
698,2343.27,Dynamic,0.00
699,2332.09,Dynamic,0.00
700,2315.14,Dynamic,0.00
701,2373.52,Dynamic,0.00
702,2385.19,Dynamic,0.00
703,2340.29,Dynamic,0.00
704,2327.93,Dynamic,0.00
705,2374.45,Dynamic,0.00
706,2368.43,Dynamic,0.00
707,2352.26,Dynamic,0.00
708,2333.68,Dynamic,0.00
709,2311.97,Dynamic,0.00
710,2320.36,Dynamic,0.00
711,2374.15,Dynamic,0.00
712,2353.95,Dynamic,0.00
713,2328.71,Dynamic,0.00
714,2355.65,Dynamic,0.00
715,2373.16,Dynamic,0.00
716,2349.29,Dynamic,0.00
717,2294.94,Dynamic,0.00
718,2309.02,Dynamic,0.00
719,2384.65,Dynamic,0.00
720,2331.41,Dynamic,0.00
721,2327.20,Dynamic,0.00
722,2298.54,Dynamic,0.00
723,2362.04,Dynamic,0.00
724,2355.66,Dynamic,0.00
725,2350.43,Dynamic,0.00
726,2377.09,Dynamic,0.00
727,2384.54,Dynamic,0.00
728,2345.88,Dynamic,0.00
729,2331.97,Dynamic,0.00
730,2298.48,Dynamic,0.00
731,2300.98,Dynamic,0.00
732,2315.98,Dynamic,0.00
733,2315.27,Dynamic,0.00
734,2302.87,Dynamic,0.00
735,2360.38,Dynamic,0.00
736,2344.68,Dynamic,0.00
737,2368.01,Dynamic,0.00
738,2344.86,Dynamic,0.00
739,2329.37,Dynamic,0.00
740,2335.96,Dynamic,0.00
741,2326.87,Dynamic,0.00
742,2286.63,Dynamic,0.00
743,2308.78,Dynamic,0.00
744,2323.07,Dynamic,0.00
745,2293.58,Dynamic,0.00
746,2314.54,Dynamic,0.00
747,2315.65,Dynamic,0.00
748,2306.10,Dynamic,0.00
749,2355.40,Dynamic,0.00
750,2359.53,Dynamic,0.00
751,2310.17,Dynamic,0.00
752,2303.08,Dynamic,0.00
753,2326.06,Dynamic,0.00
754,2297.94,Dynamic,0.00
755,2366.86,Dynamic,0.00
756,2307.39,Dynamic,0.00
757,2356.01,Dynamic,0.00
758,2343.06,Dynamic,0.00
759,2332.09,Dynamic,0.00
760,2334.01,Dynamic,0.00
