iteration,makespan,bks,optimality gap
160,3844.01,Dynamic,0.00
161,3795.01,Dynamic,0.00
162,3781.12,Dynamic,0.00
163,3780.21,Dynamic,0.00
164,3796.35,Dynamic,0.00
165,3797.83,Dynamic,0.00
166,3812.43,Dynamic,0.00
167,3809.87,Dynamic,0.00
168,3785.54,Dynamic,0.00
169,3796.89,Dynamic,0.00
170,3806.68,Dynamic,0.00
171,3793.73,Dynamic,0.00
172,3798.58,Dynamic,0.00
173,3835.88,Dynamic,0.00
174,3821.03,Dynamic,0.00
175,3824.96,Dynamic,0.00
176,3829.26,Dynamic,0.00
177,3821.02,Dynamic,0.00
178,3792.16,Dynamic,0.00
179,3789.91,Dynamic,0.00
180,3805.46,Dynamic,0.00
181,3819.08,Dynamic,0.00
182,3785.80,Dynamic,0.00
183,3793.64,Dynamic,0.00
184,3788.41,Dynamic,0.00
185,3778.94,Dynamic,0.00
186,3775.53,Dynamic,0.00
187,3785.64,Dynamic,0.00
188,3817.58,Dynamic,0.00
189,3830.88,Dynamic,0.00
190,3841.32,Dynamic,0.00
191,3823.21,Dynamic,0.00
192,3808.01,Dynamic,0.00
193,3810.89,Dynamic,0.00
194,3787.46,Dynamic,0.00
195,3798.85,Dynamic,0.00
196,3802.78,Dynamic,0.00
197,3805.66,Dynamic,0.00
198,3789.05,Dynamic,0.00
199,3803.66,Dynamic,0.00
200,3789.17,Dynamic,0.00
201,3780.44,Dynamic,0.00
202,3764.63,Dynamic,0.00
203,3791.21,Dynamic,0.00
204,3794.10,Dynamic,0.00
205,3761.46,Dynamic,0.00
206,3762.19,Dynamic,0.00
207,3771.25,Dynamic,0.00
208,3810.38,Dynamic,0.00
209,3767.44,Dynamic,0.00
210,3752.58,Dynamic,0.00
211,3734.78,Dynamic,0.00
212,3810.09,Dynamic,0.00
213,3807.83,Dynamic,0.00
214,3779.38,Dynamic,0.00
215,3779.75,Dynamic,0.00
216,3790.91,Dynamic,0.00
217,3832.54,Dynamic,0.00
218,3824.76,Dynamic,0.00
219,3809.63,Dynamic,0.00
220,3784.52,Dynamic,0.00
221,3762.59,Dynamic,0.00
222,3768.05,Dynamic,0.00
223,3759.96,Dynamic,0.00
224,3752.10,Dynamic,0.00
225,3748.83,Dynamic,0.00
226,3772.15,Dynamic,0.00
227,3773.37,Dynamic,0.00
228,3767.51,Dynamic,0.00
229,3738.02,Dynamic,0.00
230,3754.39,Dynamic,0.00
231,3759.82,Dynamic,0.00
232,3748.41,Dynamic,0.00
233,3745.42,Dynamic,0.00
234,3737.56,Dynamic,0.00
235,3756.10,Dynamic,0.00
236,3749.61,Dynamic,0.00
237,3764.65,Dynamic,0.00
238,3762.67,Dynamic,0.00
239,3747.47,Dynamic,0.00
240,3748.12,Dynamic,0.00
241,3751.72,Dynamic,0.00
242,3737.67,Dynamic,0.00
243,3722.82,Dynamic,0.00
244,3737.85,Dynamic,0.00
245,3748.26,Dynamic,0.00
246,3745.51,Dynamic,0.00
247,3728.34,Dynamic,0.00
248,3720.31,Dynamic,0.00
249,3737.06,Dynamic,0.00
250,3748.70,Dynamic,0.00
251,3731.06,Dynamic,0.00
252,3761.36,Dynamic,0.00
253,3775.92,Dynamic,0.00
254,3767.03,Dynamic,0.00
255,3752.51,Dynamic,0.00
256,3771.38,Dynamic,0.00
257,3762.49,Dynamic,0.00
258,3756.97,Dynamic,0.00
259,3738.97,Dynamic,0.00
260,3745.42,Dynamic,0.00
261,3721.22,Dynamic,0.00
262,3732.17,Dynamic,0.00
263,3744.18,Dynamic,0.00
264,3747.52,Dynamic,0.00
265,3731.00,Dynamic,0.00
266,3730.55,Dynamic,0.00
267,3722.59,Dynamic,0.00
268,3735.77,Dynamic,0.00
269,3759.27,Dynamic,0.00
270,3759.92,Dynamic,0.00
271,3736.76,Dynamic,0.00
272,3732.85,Dynamic,0.00
273,3730.08,Dynamic,0.00
274,3721.29,Dynamic,0.00
275,3727.36,Dynamic,0.00
276,3694.29,Dynamic,0.00
277,3662.87,Dynamic,0.00
278,3655.96,Dynamic,0.00
279,3659.58,Dynamic,0.00
280,3709.32,Dynamic,0.00
281,3733.67,Dynamic,0.00
282,3732.24,Dynamic,0.00
283,3717.65,Dynamic,0.00
284,3704.97,Dynamic,0.00
285,3688.58,Dynamic,0.00
286,3664.68,Dynamic,0.00
287,3673.42,Dynamic,0.00
288,3685.73,Dynamic,0.00
289,3702.47,Dynamic,0.00
290,3720.87,Dynamic,0.00
291,3710.11,Dynamic,0.00
292,3677.17,Dynamic,0.00
293,3687.69,Dynamic,0.00
294,3686.74,Dynamic,0.00
295,3710.71,Dynamic,0.00
296,3700.49,Dynamic,0.00
297,3712.71,Dynamic,0.00
298,3726.10,Dynamic,0.00
299,3695.94,Dynamic,0.00
300,3707.20,Dynamic,0.00
