iteration,makespan,bks,optimality gap
389,3247.19,Dynamic,0.00
390,3252.89,Dynamic,0.00
391,3253.39,Dynamic,0.00
392,3244.66,Dynamic,0.00
393,3232.54,Dynamic,0.00
394,3258.49,Dynamic,0.00
395,3239.27,Dynamic,0.00
396,3221.85,Dynamic,0.00
397,3216.30,Dynamic,0.00
398,3209.88,Dynamic,0.00
399,3214.42,Dynamic,0.00
400,3211.49,Dynamic,0.00
401,3223.81,Dynamic,0.00
402,3207.11,Dynamic,0.00
403,3224.72,Dynamic,0.00
404,3242.11,Dynamic,0.00
405,3242.75,Dynamic,0.00
406,3225.79,Dynamic,0.00
407,3226.58,Dynamic,0.00
408,3219.44,Dynamic,0.00
409,3231.61,Dynamic,0.00
410,3270.96,Dynamic,0.00
411,3247.84,Dynamic,0.00
412,3234.02,Dynamic,0.00
413,3237.68,Dynamic,0.00
414,3228.78,Dynamic,0.00
415,3228.10,Dynamic,0.00
416,3244.72,Dynamic,0.00
417,3236.17,Dynamic,0.00
418,3245.84,Dynamic,0.00
419,3253.99,Dynamic,0.00
420,3257.69,Dynamic,0.00
421,3248.25,Dynamic,0.00
422,3275.18,Dynamic,0.00
423,3261.19,Dynamic,0.00
424,3229.64,Dynamic,0.00
425,3255.59,Dynamic,0.00
426,3255.57,Dynamic,0.00
427,3239.02,Dynamic,0.00
428,3230.83,Dynamic,0.00
429,3212.65,Dynamic,0.00
430,3226.17,Dynamic,0.00
431,3234.74,Dynamic,0.00
432,3220.62,Dynamic,0.00
433,3220.68,Dynamic,0.00
434,3235.12,Dynamic,0.00
435,3225.37,Dynamic,0.00
436,3217.83,Dynamic,0.00
437,3219.28,Dynamic,0.00
438,3208.34,Dynamic,0.00
439,3219.72,Dynamic,0.00
440,3207.86,Dynamic,0.00
441,3198.22,Dynamic,0.00
442,3216.58,Dynamic,0.00
443,3233.79,Dynamic,0.00
444,3235.53,Dynamic,0.00
445,3224.27,Dynamic,0.00
446,3210.58,Dynamic,0.00
447,3178.45,Dynamic,0.00
448,3208.97,Dynamic,0.00
449,3225.66,Dynamic,0.00
450,3203.15,Dynamic,0.00
451,3219.57,Dynamic,0.00
452,3213.89,Dynamic,0.00
453,3249.22,Dynamic,0.00
454,3243.10,Dynamic,0.00
455,3191.36,Dynamic,0.00
456,3207.05,Dynamic,0.00
457,3229.51,Dynamic,0.00
458,3208.71,Dynamic,0.00
459,3187.13,Dynamic,0.00
460,3224.41,Dynamic,0.00
461,3268.85,Dynamic,0.00
462,3232.64,Dynamic,0.00
463,3214.52,Dynamic,0.00
464,3244.34,Dynamic,0.00
465,3233.28,Dynamic,0.00
466,3246.62,Dynamic,0.00
467,3223.33,Dynamic,0.00
468,3205.75,Dynamic,0.00
469,3236.38,Dynamic,0.00
470,3237.64,Dynamic,0.00
471,3230.63,Dynamic,0.00
472,3191.66,Dynamic,0.00
473,3187.09,Dynamic,0.00
474,3200.42,Dynamic,0.00
475,3200.09,Dynamic,0.00
476,3210.92,Dynamic,0.00
477,3214.06,Dynamic,0.00
478,3223.46,Dynamic,0.00
479,3234.56,Dynamic,0.00
480,3240.44,Dynamic,0.00
481,3221.54,Dynamic,0.00
482,3222.84,Dynamic,0.00
483,3219.12,Dynamic,0.00
484,3218.67,Dynamic,0.00
485,3208.66,Dynamic,0.00
486,3203.06,Dynamic,0.00
487,3206.11,Dynamic,0.00
488,3214.28,Dynamic,0.00
489,3221.47,Dynamic,0.00
490,3198.97,Dynamic,0.00
491,3184.26,Dynamic,0.00
492,3202.32,Dynamic,0.00
493,3204.54,Dynamic,0.00
494,3215.98,Dynamic,0.00
495,3207.65,Dynamic,0.00
496,3204.22,Dynamic,0.00
497,3200.12,Dynamic,0.00
498,3203.45,Dynamic,0.00
499,3211.74,Dynamic,0.00
500,3232.51,Dynamic,0.00
501,3226.15,Dynamic,0.00
502,3202.63,Dynamic,0.00
503,3217.11,Dynamic,0.00
504,3255.63,Dynamic,0.00
505,3218.49,Dynamic,0.00
506,3205.03,Dynamic,0.00
507,3217.49,Dynamic,0.00
508,3187.40,Dynamic,0.00
509,3190.91,Dynamic,0.00
510,3185.56,Dynamic,0.00
511,3207.82,Dynamic,0.00
512,3181.02,Dynamic,0.00
513,3170.30,Dynamic,0.00
514,3168.13,Dynamic,0.00
515,3190.15,Dynamic,0.00
516,3191.91,Dynamic,0.00
517,3201.84,Dynamic,0.00
518,3211.17,Dynamic,0.00
519,3171.60,Dynamic,0.00
520,3163.22,Dynamic,0.00
521,3174.86,Dynamic,0.00
522,3189.99,Dynamic,0.00
523,3208.84,Dynamic,0.00
524,3189.11,Dynamic,0.00
525,3172.60,Dynamic,0.00
526,3198.56,Dynamic,0.00
527,3189.15,Dynamic,0.00
528,3167.38,Dynamic,0.00
529,3172.17,Dynamic,0.00
530,3188.82,Dynamic,0.00
531,3180.48,Dynamic,0.00
532,3179.83,Dynamic,0.00
533,3206.14,Dynamic,0.00
534,3189.67,Dynamic,0.00
535,3193.56,Dynamic,0.00
536,3184.74,Dynamic,0.00
537,3177.09,Dynamic,0.00
538,3201.76,Dynamic,0.00
539,3179.02,Dynamic,0.00
540,3202.19,Dynamic,0.00
541,3183.69,Dynamic,0.00
542,3169.87,Dynamic,0.00
543,3176.02,Dynamic,0.00
544,3155.22,Dynamic,0.00
545,3183.14,Dynamic,0.00
546,3194.46,Dynamic,0.00
547,3190.10,Dynamic,0.00
548,3202.67,Dynamic,0.00
549,3225.06,Dynamic,0.00
550,3211.32,Dynamic,0.00
551,3181.36,Dynamic,0.00
552,3189.53,Dynamic,0.00
553,3184.67,Dynamic,0.00
554,3201.07,Dynamic,0.00
555,3183.38,Dynamic,0.00
556,3187.75,Dynamic,0.00
557,3200.05,Dynamic,0.00
558,3182.24,Dynamic,0.00
559,3183.37,Dynamic,0.00
560,3168.29,Dynamic,0.00
561,3188.86,Dynamic,0.00
562,3195.28,Dynamic,0.00
563,3176.87,Dynamic,0.00
564,3187.88,Dynamic,0.00
565,3175.90,Dynamic,0.00
566,3197.81,Dynamic,0.00
567,3155.87,Dynamic,0.00
568,3162.29,Dynamic,0.00
569,3169.75,Dynamic,0.00
570,3177.49,Dynamic,0.00
571,3169.29,Dynamic,0.00
572,3176.03,Dynamic,0.00
573,3172.97,Dynamic,0.00
574,3171.47,Dynamic,0.00
575,3185.89,Dynamic,0.00
576,3165.57,Dynamic,0.00
577,3137.05,Dynamic,0.00
578,3144.19,Dynamic,0.00
579,3155.46,Dynamic,0.00
580,3159.41,Dynamic,0.00
581,3164.89,Dynamic,0.00
582,3159.22,Dynamic,0.00
583,3157.77,Dynamic,0.00
584,3170.18,Dynamic,0.00
585,3172.65,Dynamic,0.00
586,3177.72,Dynamic,0.00
587,3163.50,Dynamic,0.00
588,3162.40,Dynamic,0.00
589,3162.13,Dynamic,0.00
590,3162.44,Dynamic,0.00
591,3157.72,Dynamic,0.00
592,3166.56,Dynamic,0.00
593,3156.17,Dynamic,0.00
594,3178.67,Dynamic,0.00
595,3174.51,Dynamic,0.00
596,3163.02,Dynamic,0.00
597,3157.49,Dynamic,0.00
598,3183.67,Dynamic,0.00
599,3178.22,Dynamic,0.00
600,3152.15,Dynamic,0.00
601,3154.38,Dynamic,0.00
602,3174.65,Dynamic,0.00
603,3154.80,Dynamic,0.00
604,3154.95,Dynamic,0.00
605,3150.61,Dynamic,0.00
606,3155.42,Dynamic,0.00
607,3175.41,Dynamic,0.00
608,3166.76,Dynamic,0.00
609,3154.47,Dynamic,0.00
610,3148.07,Dynamic,0.00
611,3177.57,Dynamic,0.00
612,3161.60,Dynamic,0.00
613,3149.73,Dynamic,0.00
614,3150.52,Dynamic,0.00
615,3143.37,Dynamic,0.00
616,3165.16,Dynamic,0.00
617,3179.97,Dynamic,0.00
618,3151.69,Dynamic,0.00
619,3156.00,Dynamic,0.00
620,3136.46,Dynamic,0.00
621,3137.06,Dynamic,0.00
622,3167.21,Dynamic,0.00
623,3149.25,Dynamic,0.00
624,3134.59,Dynamic,0.00
625,3138.99,Dynamic,0.00
626,3147.24,Dynamic,0.00
627,3153.49,Dynamic,0.00
628,3157.06,Dynamic,0.00
629,3185.34,Dynamic,0.00
630,3147.09,Dynamic,0.00
631,3152.98,Dynamic,0.00
632,3152.27,Dynamic,0.00
633,3155.29,Dynamic,0.00
634,3152.89,Dynamic,0.00
635,3137.43,Dynamic,0.00
636,3134.71,Dynamic,0.00
637,3149.80,Dynamic,0.00
638,3144.53,Dynamic,0.00
639,3128.91,Dynamic,0.00
640,3113.84,Dynamic,0.00
641,3145.15,Dynamic,0.00
642,3140.79,Dynamic,0.00
643,3135.72,Dynamic,0.00
644,3147.93,Dynamic,0.00
645,3137.13,Dynamic,0.00
646,3116.22,Dynamic,0.00
647,3145.29,Dynamic,0.00
648,3130.53,Dynamic,0.00
