iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
230,2479.83,1937.0,N/A,N/A,114.8768
231,2490.74,1937.0,N/A,N/A,115.4525
232,2483.62,1937.0,N/A,N/A,113.6364
233,2494.04,1937.0,N/A,N/A,112.5273
234,2493.14,1937.0,N/A,N/A,114.4182
235,2486.12,1937.0,N/A,N/A,115.6586
236,2491.78,1937.0,N/A,N/A,111.9071
237,2473.78,1937.0,N/A,N/A,118.1169
238,2461.16,1937.0,N/A,N/A,120.9111
239,2467.44,1937.0,N/A,N/A,120.1212
240,2474.69,1937.0,N/A,N/A,119.0061
241,2476.66,1937.0,N/A,N/A,118.6949
242,2481.94,1937.0,N/A,N/A,118.2768
243,2489.05,1937.0,N/A,N/A,117.5939
244,2472.35,1937.0,N/A,N/A,119.5232
245,2473.84,1937.0,N/A,N/A,118.4465
246,2466.86,1937.0,N/A,N/A,118.4101
247,2465.34,1937.0,N/A,N/A,119.6162
248,2460.52,1937.0,N/A,N/A,120.4687
249,2455.30,1937.0,N/A,N/A,123.4626
250,2461.47,1937.0,N/A,N/A,123.2242
251,2464.11,1937.0,N/A,N/A,123.4182
252,2434.42,1937.0,N/A,N/A,123.7152
253,2458.52,1937.0,N/A,N/A,123.2081
254,2437.79,1937.0,N/A,N/A,124.9354
255,2458.01,1937.0,N/A,N/A,123.1111
256,2456.32,1937.0,N/A,N/A,123.8242
257,2449.98,1937.0,N/A,N/A,125.9172
258,2439.31,1937.0,N/A,N/A,123.6970
259,2433.45,1937.0,N/A,N/A,128.0263
260,2417.57,1937.0,N/A,N/A,126.0566
261,2442.55,1937.0,N/A,N/A,126.3374
262,2436.57,1937.0,N/A,N/A,124.3131
263,2426.36,1937.0,N/A,N/A,127.0505
264,2442.93,1937.0,N/A,N/A,126.2949
265,2441.39,1937.0,N/A,N/A,127.6242
266,2405.32,1937.0,N/A,N/A,131.1010
267,2411.63,1937.0,N/A,N/A,129.5879
268,2412.49,1937.0,N/A,N/A,130.7313
269,2385.72,1937.0,N/A,N/A,129.2040
270,2431.54,1937.0,N/A,N/A,127.5737
271,2412.28,1937.0,N/A,N/A,129.5677
272,2395.95,1937.0,N/A,N/A,133.0162
273,2415.60,1937.0,N/A,N/A,131.7879
274,2406.40,1937.0,N/A,N/A,132.5111
275,2389.78,1937.0,N/A,N/A,133.6626
276,2380.46,1937.0,N/A,N/A,131.1636
277,2414.73,1937.0,N/A,N/A,134.9374
278,2391.99,1937.0,N/A,N/A,136.1515
279,2394.40,1937.0,N/A,N/A,132.4404
280,2390.99,1937.0,N/A,N/A,132.8970
281,2401.83,1937.0,N/A,N/A,134.0283
282,2397.15,1937.0,N/A,N/A,137.4828
283,2389.88,1937.0,N/A,N/A,134.6000
284,2373.92,1937.0,N/A,N/A,136.6263
285,2370.10,1937.0,N/A,N/A,136.8788
286,2380.58,1937.0,N/A,N/A,137.1556
287,2390.73,1937.0,N/A,N/A,138.0141
