iteration,makespan,bks,optimality gap
125,6387.88,Dynamic,0.00
126,6387.88,Dynamic,0.00
127,6385.38,Dynamic,0.00
128,6384.94,Dynamic,0.00
129,6384.94,Dynamic,0.00
130,6380.91,Dynamic,0.00
131,6429.22,Dynamic,0.00
132,6431.54,Dynamic,0.00
133,6432.90,Dynamic,0.00
134,6382.79,Dynamic,0.00
135,6383.27,Dynamic,0.00
136,6383.27,Dynamic,0.00
137,6384.60,Dynamic,0.00
138,6398.88,Dynamic,0.00
139,6398.88,Dynamic,0.00
140,6320.90,Dynamic,0.00
141,6300.10,Dynamic,0.00
142,6300.10,Dynamic,0.00
143,6328.50,Dynamic,0.00
144,6335.48,Dynamic,0.00
145,6335.48,Dynamic,0.00
146,6345.55,Dynamic,0.00
147,6322.36,Dynamic,0.00
148,6322.36,Dynamic,0.00
149,6325.96,Dynamic,0.00
150,6329.44,Dynamic,0.00
151,6329.44,Dynamic,0.00
152,6325.66,Dynamic,0.00
153,6302.82,Dynamic,0.00
154,6302.82,Dynamic,0.00
155,6308.11,Dynamic,0.00
156,6331.22,Dynamic,0.00
157,6331.22,Dynamic,0.00
158,6334.79,Dynamic,0.00
159,6372.89,Dynamic,0.00
160,6373.00,Dynamic,0.00
161,6374.30,Dynamic,0.00
162,6374.46,Dynamic,0.00
163,6373.14,Dynamic,0.00
164,6371.54,Dynamic,0.00
165,6362.92,Dynamic,0.00
166,6359.36,Dynamic,0.00
167,6357.49,Dynamic,0.00
168,6333.95,Dynamic,0.00
169,6325.52,Dynamic,0.00
170,6320.66,Dynamic,0.00
171,6323.58,Dynamic,0.00
172,6334.83,Dynamic,0.00
173,6334.83,Dynamic,0.00
174,6321.63,Dynamic,0.00
175,6325.05,Dynamic,0.00
176,6325.05,Dynamic,0.00
177,6356.23,Dynamic,0.00
178,6358.89,Dynamic,0.00
179,6358.89,Dynamic,0.00
180,6367.20,Dynamic,0.00
181,6374.75,Dynamic,0.00
182,6374.75,Dynamic,0.00
183,6397.79,Dynamic,0.00
184,6402.08,Dynamic,0.00
185,6399.71,Dynamic,0.00
186,6405.48,Dynamic,0.00
187,6372.64,Dynamic,0.00
188,6374.69,Dynamic,0.00
189,6362.10,Dynamic,0.00
190,6353.47,Dynamic,0.00
191,6350.70,Dynamic,0.00
192,6330.92,Dynamic,0.00
193,6309.29,Dynamic,0.00
194,6311.99,Dynamic,0.00
195,6330.31,Dynamic,0.00
196,6374.99,Dynamic,0.00
197,6376.01,Dynamic,0.00
198,6382.68,Dynamic,0.00
199,6339.76,Dynamic,0.00
200,6336.94,Dynamic,0.00
201,6339.47,Dynamic,0.00
202,6284.54,Dynamic,0.00
203,6286.02,Dynamic,0.00
204,6282.01,Dynamic,0.00
205,6231.49,Dynamic,0.00
206,6231.12,Dynamic,0.00
207,6231.40,Dynamic,0.00
208,6251.05,Dynamic,0.00
209,6247.18,Dynamic,0.00
210,6242.31,Dynamic,0.00
211,6273.81,Dynamic,0.00
212,6265.40,Dynamic,0.00
213,6262.31,Dynamic,0.00
214,6249.18,Dynamic,0.00
215,6242.62,Dynamic,0.00
216,6253.58,Dynamic,0.00
217,6262.65,Dynamic,0.00
218,6266.47,Dynamic,0.00
219,6263.88,Dynamic,0.00
220,6281.26,Dynamic,0.00
221,6274.93,Dynamic,0.00
222,6276.75,Dynamic,0.00
223,6235.89,Dynamic,0.00
224,6241.29,Dynamic,0.00
225,6240.78,Dynamic,0.00
226,6297.47,Dynamic,0.00
227,6315.12,Dynamic,0.00
228,6320.24,Dynamic,0.00
229,6294.37,Dynamic,0.00
230,6270.31,Dynamic,0.00
231,6267.66,Dynamic,0.00
232,6267.82,Dynamic,0.00
233,6239.08,Dynamic,0.00
234,6238.77,Dynamic,0.00
235,6252.35,Dynamic,0.00
236,6272.13,Dynamic,0.00
237,6266.67,Dynamic,0.00
238,6244.71,Dynamic,0.00
239,6218.16,Dynamic,0.00
240,6217.57,Dynamic,0.00
241,6196.61,Dynamic,0.00
242,6225.49,Dynamic,0.00
243,6223.72,Dynamic,0.00
244,6240.96,Dynamic,0.00
245,6235.45,Dynamic,0.00
246,6234.51,Dynamic,0.00
247,6263.33,Dynamic,0.00
248,6263.01,Dynamic,0.00
249,6260.35,Dynamic,0.00
250,6226.38,Dynamic,0.00
251,6198.42,Dynamic,0.00
252,6195.99,Dynamic,0.00
253,6210.21,Dynamic,0.00
254,6193.38,Dynamic,0.00
255,6187.73,Dynamic,0.00
256,6173.61,Dynamic,0.00
257,6172.64,Dynamic,0.00
258,6173.16,Dynamic,0.00
259,6211.45,Dynamic,0.00
260,6218.58,Dynamic,0.00
261,6219.04,Dynamic,0.00
262,6199.93,Dynamic,0.00
263,6192.61,Dynamic,0.00
264,6193.63,Dynamic,0.00
265,6214.68,Dynamic,0.00
266,6236.56,Dynamic,0.00
267,6241.71,Dynamic,0.00
268,6215.39,Dynamic,0.00
269,6198.78,Dynamic,0.00
270,6194.16,Dynamic,0.00
271,6205.74,Dynamic,0.00
272,6201.84,Dynamic,0.00
273,6199.49,Dynamic,0.00
274,6188.81,Dynamic,0.00
275,6182.37,Dynamic,0.00
276,6176.48,Dynamic,0.00
277,6188.11,Dynamic,0.00
278,6216.65,Dynamic,0.00
279,6218.09,Dynamic,0.00
280,6219.72,Dynamic,0.00
281,6191.60,Dynamic,0.00
282,6193.19,Dynamic,0.00
283,6199.88,Dynamic,0.00
284,6204.54,Dynamic,0.00
285,6204.04,Dynamic,0.00
286,6194.64,Dynamic,0.00
287,6226.25,Dynamic,0.00
288,6226.60,Dynamic,0.00
289,6219.84,Dynamic,0.00
290,6231.88,Dynamic,0.00
291,6230.37,Dynamic,0.00
292,6217.50,Dynamic,0.00
293,6229.40,Dynamic,0.00
294,6235.70,Dynamic,0.00
295,6225.45,Dynamic,0.00
296,6264.11,Dynamic,0.00
297,6259.22,Dynamic,0.00
298,6274.44,Dynamic,0.00
299,6265.91,Dynamic,0.00
300,6267.60,Dynamic,0.00
